match_id,player_slot,account_id,hero_id,leaver_status,rank_tier,is_anonymous,run_id
8912751450,128,417078813,15,0,61.0,False,eu_500
8912751450,129,824044076,82,0,41.0,False,eu_500
8912751450,130,102322460,28,0,64.0,False,eu_500
8912751450,131,86811181,121,0,54.0,False,eu_500
8912751450,132,904465332,71,0,64.0,False,eu_500
8912751452,0,156628624,86,0,33.0,False,eu_500
8912751452,1,172383808,96,0,31.0,False,eu_500
8912751452,2,348607832,85,0,32.0,False,eu_500
8912751452,3,979044190,126,0,24.0,False,eu_500
8912751452,4,1720724733,48,0,15.0,False,eu_500
8912751452,128,84845355,74,0,32.0,False,eu_500
8912751452,129,769091621,11,0,32.0,False,eu_500
8912751452,130,796822677,1,0,,False,eu_500
8912751452,131,157334675,2,0,32.0,False,eu_500
8912751452,132,1605545952,20,0,15.0,False,eu_500
8912751468,0,1142307300,34,0,,False,eu_500
8912751468,1,851047117,60,0,33.0,False,eu_500
8912751468,2,1875331997,1,0,34.0,False,eu_500
8912751468,3,796363775,105,0,22.0,False,eu_500
8912751468,4,1425508537,21,0,23.0,False,eu_500
8912751468,128,737679869,39,0,,False,eu_500
8912751468,129,363949724,94,0,,False,eu_500
8912751468,130,1849470473,13,0,31.0,False,eu_500
8912751468,131,1203040868,97,0,41.0,False,eu_500
8912751468,132,225568419,135,0,41.0,False,eu_500
8912751474,0,970144858,37,0,14.0,False,eu_500
8912751474,1,192714625,35,0,14.0,False,eu_500
8912751474,2,1279759336,12,0,13.0,False,eu_500
8912751474,3,827368106,2,0,14.0,False,eu_500
8912751474,4,1690436429,123,0,,False,eu_500
8912751474,128,777601179,27,0,,False,eu_500
8912751474,129,1568765346,48,0,12.0,False,eu_500
8912751474,130,121400350,36,0,14.0,False,eu_500
8912751474,131,107900344,83,0,14.0,False,eu_500
8912751474,132,1517287480,98,0,,False,eu_500
8912751487,0,100005170,99,0,22.0,False,eu_500
8912751487,1,1821522321,74,0,21.0,False,eu_500
8912751487,2,839585304,123,0,14.0,False,eu_500
8912751487,3,226349651,21,0,22.0,False,eu_500
8912751487,4,1170769516,109,0,21.0,False,eu_500
8912751487,128,230035075,30,0,14.0,False,eu_500
8912751487,129,1037216540,41,0,22.0,False,eu_500
8912751487,130,178029424,28,0,23.0,False,eu_500
8912751487,131,188361885,17,0,14.0,False,eu_500
8912751487,132,848348265,22,0,22.0,False,eu_500
8912751491,0,161572051,128,0,73.0,False,eu_500
8912751491,1,295557838,110,0,73.0,False,eu_500
8912751491,2,161279974,46,0,71.0,False,eu_500
8912751491,3,474550022,14,0,64.0,False,eu_500
8912751491,4,1084149618,107,0,73.0,False,eu_500
8912751491,128,312832855,25,0,73.0,False,eu_500
8912751491,129,177129756,105,0,72.0,False,eu_500
8912751491,130,841117725,135,0,74.0,False,eu_500
8912751491,131,1775607171,54,0,61.0,False,eu_500
8912751491,132,1231014471,100,0,75.0,False,eu_500
8912751498,0,120375740,35,0,42.0,False,eu_500
